CountryCode,RegionCode,TestCode,Subject,Grade,ProficiencyLevel,ProficiencyName,Linked,ProficiencyFlag,MinSS,MaxSS,MinRasch,MaxRasch
US,AR,AR,MATHEMATICS,3,3,Ready,1,0,973,1024,-0.791,0.262
US,AR,AR,MATHEMATICS,3,4,Exceeding,1,1,1024,1400,0.262,999.999
US,AR,AR,MATHEMATICS,4,1,Need Support,1,-1,600,928,-999.999,-1.718
US,AR,AR,MATHEMATICS,4,2,Close,1,-1,928,1022,-1.718,0.224
US,AR,AR,MATHEMATICS,4,3,Ready,1,0,1022,1082,0.224,1.469
US,AR,AR,MATHEMATICS,4,4,Exceeding,1,1,1082,1400,1.469,999.999
US,AR,AR,MATHEMATICS,5,1,Need Support,1,-1,600,955,-999.999,-1.147
US,AR,AR,MATHEMATICS,5,2,Close,1,-1,955,1061,-1.147,1.037
US,AR,AR,MATHEMATICS,5,3,Ready,1,0,1061,1116,1.037,2.154
US,AR,AR,MATHEMATICS,5,4,Exceeding,1,1,1116,1400,2.154,999.999
US,AR,AR,MATHEMATICS,6,1,Need Support,1,-1,600,988,-999.999,-0.474
US,AR,AR,MATHEMATICS,6,2,Close,1,-1,988,1077,-0.474,1.354
US,AR,AR,MATHEMATICS,6,3,Ready,1,0,1077,1127,1.354,2.383
US,AR,AR,MATHEMATICS,6,4,Exceeding,1,1,1127,1400,2.383,999.999
US,AR,AR,MATHEMATICS,7,1,Need Support,1,-1,600,1048,-999.999,0.77
US,AR,AR,MATHEMATICS,7,2,Close,1,-1,1048,1110,0.77,2.04
US,AR,AR,MATHEMATICS,7,3,Ready,1,0,1110,1147,2.04,2.802
US,AR,AR,MATHEMATICS,7,4,Exceeding,1,1,1147,1400,2.802,999.999
US,AR,AR,MATHEMATICS,8,1,Need Support,1,-1,600,1084,-999.999,1.507
US,AR,AR,MATHEMATICS,8,2,Close,1,-1,1084,1128,1.507,2.421
US,AR,AR,MATHEMATICS,8,3,Ready,1,0,1128,1159,2.421,3.068
US,AR,AR,MATHEMATICS,8,4,Exceeding,1,1,1159,1400,3.068,999.999
US,AR,AR,MATHEMATICS,9,1,Need Support,1,-1,600,1122,-999.999,2.307
US,AR,AR,MATHEMATICS,9,2,Close,1,-1,1122,1150,2.307,2.865
US,AR,AR,MATHEMATICS,9,3,Ready,1,0,1150,1173,2.865,3.335
US,AR,AR,MATHEMATICS,9,4,Exceeding,1,1,1173,1400,3.335,999.999
US,AZ,AZ,MATHEMATICS,1,1,Minimally Proficient,0,-1,600,806,-999.999,-4.232
US,AZ,AZ,MATHEMATICS,1,2,Partially Proficient,0,-1,806,854,-4.232,-3.229
US,AZ,AZ,MATHEMATICS,1,3,Proficient,0,0,854,893,-3.229,-2.442
US,AZ,AZ,MATHEMATICS,1,4,Highly Proficient,0,1,893,1343,-2.442,999.999
US,AZ,AZ,MATHEMATICS,10,1,Minimally Proficient,0,-1,600,1118,-999.999,2.205
US,AZ,AZ,MATHEMATICS,10,2,Partially Proficient,0,-1,1118,1148,2.205,2.84
US,AZ,AZ,MATHEMATICS,10,3,Proficient,0,0,1148,1173,2.84,3.36
US,AZ,AZ,MATHEMATICS,10,4,Highly Proficient,0,1,1173,1400,3.36,999.999
US,AZ,AZ,MATHEMATICS,11,1,Minimally Proficient,0,-1,600,1128,-999.999,2.408
US,AZ,AZ,MATHEMATICS,11,2,Partially Proficient,0,-1,1128,1158,2.408,3.03
US,AZ,AZ,MATHEMATICS,11,3,Proficient,0,0,1158,1183,3.03,3.551
US,AZ,AZ,MATHEMATICS,11,4,Highly Proficient,0,1,1183,1400,3.551,999.999
US,AZ,AZ,MATHEMATICS,12,1,Minimally Proficient,0,-1,600,1135,-999.999,2.573
US,AZ,AZ,MATHEMATICS,12,2,Partially Proficient,0,-1,1135,1165,2.573,3.17
US,AZ,AZ,MATHEMATICS,12,3,Proficient,0,0,1165,1188,3.17,3.665
US,AZ,AZ,MATHEMATICS,12,4,Highly Proficient,0,1,1188,1400,3.665,999.999
US,AZ,AZ,MATHEMATICS,2,1,Minimally Proficient,0,-1,600,884,-999.999,-2.632
US,AZ,AZ,MATHEMATICS,2,2,Partially Proficient,0,-1,884,926,-2.632,-1.756
US,AZ,AZ,MATHEMATICS,2,3,Proficient,0,0,926,959,-1.756,-1.058
US,AZ,AZ,MATHEMATICS,2,4,Highly Proficient,0,1,959,1375,-1.058,999.999
US,AZ,AZ,MATHEMATICS,3,1,Minimally Proficient,1,-1,600,938,-999.999,-1.49
US,AZ,AZ,MATHEMATICS,3,2,Partially Proficient,1,-1,938,982,-1.49,-0.601
US,AZ,AZ,MATHEMATICS,3,3,Proficient,1,0,982,1014,-0.601,0.059
US,AZ,AZ,MATHEMATICS,3,4,Highly Proficient,1,1,1014,1400,0.059,999.999
US,AZ,AZ,MATHEMATICS,4,1,Minimally Proficient,1,-1,600,981,-999.999,-0.626
US,AZ,AZ,MATHEMATICS,4,2,Partially Proficient,1,-1,981,1024,-0.626,0.275
US,AZ,AZ,MATHEMATICS,4,3,Proficient,1,0,1024,1074,0.275,1.304
US,AZ,AZ,MATHEMATICS,4,4,Highly Proficient,1,1,1074,1400,1.304,999.999
US,AZ,AZ,MATHEMATICS,5,1,Minimally Proficient,1,-1,600,1014,-999.999,0.059
US,AZ,AZ,MATHEMATICS,5,2,Partially Proficient,1,-1,1014,1062,0.059,1.062
US,AZ,AZ,MATHEMATICS,5,3,Proficient,1,0,1062,1110,1.062,2.04
US,AZ,AZ,MATHEMATICS,5,4,Highly Proficient,1,1,1110,1400,2.04,999.999
US,AZ,AZ,MATHEMATICS,6,1,Minimally Proficient,1,-1,600,1060,-999.999,1.024
US,AZ,AZ,MATHEMATICS,6,2,Partially Proficient,1,-1,1060,1099,1.024,1.811
US,AZ,AZ,MATHEMATICS,6,3,Proficient,1,0,1099,1132,1.811,2.51
US,AZ,AZ,MATHEMATICS,6,4,Highly Proficient,1,1,1132,1400,2.51,999.999
US,AZ,AZ,MATHEMATICS,7,1,Minimally Proficient,1,-1,600,1085,-999.999,1.545
US,AZ,AZ,MATHEMATICS,7,2,Partially Proficient,1,-1,1085,1117,1.545,2.205
US,AZ,AZ,MATHEMATICS,7,3,Proficient,1,0,1117,1148,2.205,2.84
US,AZ,AZ,MATHEMATICS,7,4,Highly Proficient,1,1,1148,1400,2.84,999.999
US,AZ,AZ,MATHEMATICS,8,1,Minimally Proficient,1,-1,600,1114,-999.999,2.129
US,AZ,AZ,MATHEMATICS,8,2,Partially Proficient,1,-1,1114,1146,2.129,2.789
US,AZ,AZ,MATHEMATICS,8,3,Proficient,1,0,1146,1167,2.789,3.233
US,AZ,AZ,MATHEMATICS,8,4,Highly Proficient,1,1,1167,1400,3.233,999.999
US,AZ,AZ,MATHEMATICS,9,1,Minimally Proficient,0,-1,600,1116,-999.999,2.167
US,AZ,AZ,MATHEMATICS,9,2,Partially Proficient,0,-1,1116,1146,2.167,2.802
US,AZ,AZ,MATHEMATICS,9,3,Proficient,0,0,1146,1168,2.802,3.246
US,AZ,AZ,MATHEMATICS,9,4,Highly Proficient,0,1,1168,1400,3.246,999.999
US,CA,CA,MATHEMATICS,1,1,Level 1,0,-1,600,813,-999.999,-4.086239339
US,CA,CA,MATHEMATICS,1,2,Level 2,0,-1,813,863,-4.086239339,-3.054109123
US,CA,CA,MATHEMATICS,1,3,Level 3,0,0,863,912,-3.054109123,-2.042621512
US,CA,CA,MATHEMATICS,1,4,Level 4,0,1,912,1343,-2.042621512,999.999
US,CA,CA,MATHEMATICS,10,1,Level 1,0,-1,600,1129,-999.999,2.436823624
US,CA,CA,MATHEMATICS,10,2,Level 2,0,-1,1129,1158,2.436823624,3.035459149
US,CA,CA,MATHEMATICS,10,3,Level 3,0,0,1158,1198,3.035459149,3.861163322
US,CA,CA,MATHEMATICS,10,4,Level 4,0,1,1198,1400,3.861163322,999.999
US,CA,CA,MATHEMATICS,11,1,Level 1,1,-1,600,1138,-999.999,2.622607063
US,CA,CA,MATHEMATICS,11,2,Level 2,1,-1,1138,1168,2.622607063,3.241885193
US,CA,CA,MATHEMATICS,11,3,Level 3,1,0,1168,1206,3.241885193,4.026304156
US,CA,CA,MATHEMATICS,11,4,Level 4,1,1,1206,1400,4.026304156,999.999
US,CA,CA,MATHEMATICS,12,1,Level 1,0,-1,600,1145,-999.999,2.767105293
US,CA,CA,MATHEMATICS,12,2,Level 2,0,-1,1145,1171,2.767105293,3.303813005
US,CA,CA,MATHEMATICS,12,3,Level 3,0,0,1171,1211,3.303813005,4.129517178
US,CA,CA,MATHEMATICS,12,4,Level 4,0,1,1211,1400,4.129517178,999.999
US,CA,CA,MATHEMATICS,2,1,Level 1,0,-1,600,887,-999.999,-2.55868662
US,CA,CA,MATHEMATICS,2,2,Level 2,0,-1,887,931,-2.55868662,-1.65041203
US,CA,CA,MATHEMATICS,2,3,Level 3,0,0,931,976,-1.65041203,-0.7214948357
US,CA,CA,MATHEMATICS,2,4,Level 4,0,1,976,1375,-0.7214948357,999.999
US,CA,CA,MATHEMATICS,3,1,Level 1,1,-1,600,942,-999.999,-1.423343382
US,CA,CA,MATHEMATICS,3,2,Level 2,1,-1,942,987,-1.423343382,-0.4944261882
US,CA,CA,MATHEMATICS,3,3,Level 3,1,0,987,1028,-0.4944261882,0.3519205886
US,CA,CA,MATHEMATICS,3,4,Level 4,1,1,1028,1400,0.3519205886,999.999
US,CA,CA,MATHEMATICS,4,1,Level 1,1,-1,600,976,-999.999,-0.7214948357
US,CA,CA,MATHEMATICS,4,2,Level 2,1,-1,976,1034,-0.7214948357,0.4757762145
US,CA,CA,MATHEMATICS,4,3,Level 3,1,0,1034,1080,0.4757762145,1.425336013
US,CA,CA,MATHEMATICS,4,4,Level 4,1,1,1080,1400,1.425336013,999.999
US,CA,CA,MATHEMATICS,5,1,Level 1,1,-1,600,1032,-999.999,0.4344910059
US,CA,CA,MATHEMATICS,5,2,Level 2,1,-1,1032,1087,0.4344910059,1.569834243
US,CA,CA,MATHEMATICS,5,3,Level 3,1,0,1087,1114,1.569834243,2.12718456
US,CA,CA,MATHEMATICS,5,4,Level 4,1,1,1114,1400,2.12718456,999.999
US,CA,CA,MATHEMATICS,6,1,Level 1,1,-1,600,1047,-999.999,0.7441300706
US,CA,CA,MATHEMATICS,6,2,Level 2,1,-1,1047,1102,0.7441300706,1.879473308
US,CA,CA,MATHEMATICS,6,3,Level 3,1,0,1102,1135,1.879473308,2.56067925
US,CA,CA,MATHEMATICS,6,4,Level 4,1,1,1135,1400,2.56067925,999.999
US,CA,CA,MATHEMATICS,7,1,Level 1,1,-1,600,1064,-999.999,1.095054344
US,CA,CA,MATHEMATICS,7,2,Level 2,1,-1,1064,1117,1.095054344,2.189112373
US,CA,CA,MATHEMATICS,7,3,Level 3,1,0,1117,1151,2.189112373,2.890960919
US,CA,CA,MATHEMATICS,7,4,Level 4,1,1,1151,1400,2.890960919,999.999
US,CA,CA,MATHEMATICS,8,1,Level 1,1,-1,600,1088,-999.999,1.590476847
US,CA,CA,MATHEMATICS,8,2,Level 2,1,-1,1088,1130,1.590476847,2.457466229
US,CA,CA,MATHEMATICS,8,3,Level 3,1,0,1130,1154,2.457466229,2.952888732
US,CA,CA,MATHEMATICS,8,4,Level 4,1,1,1154,1400,2.952888732,999.999
US,CA,CA,MATHEMATICS,9,1,Level 1,0,-1,600,1126,-999.999,2.374895811
US,CA,CA,MATHEMATICS,9,2,Level 2,0,-1,1126,1154,2.374895811,2.952888732
US,CA,CA,MATHEMATICS,9,3,Level 3,0,0,1154,1192,2.952888732,3.737307696
US,CA,CA,MATHEMATICS,9,4,Level 4,0,1,1192,1400,3.737307696,999.999
US,CO,CO,MATHEMATICS,1,1,Did Not Yet Meet Expectations,0,-1,600,781,-999.9999,-4.7468
US,CO,CO,MATHEMATICS,1,2,Partially Met Expectations,0,-1,781,822,-4.7468,-3.9004
US,CO,CO,MATHEMATICS,1,3,Approached Expectations,0,-1,822,866,-3.9004,-2.9921
US,CO,CO,MATHEMATICS,1,4,Met Expectations,0,0,866,925,-2.9921,-1.7742
US,CO,CO,MATHEMATICS,1,5,Exceeded Expectations,0,1,925,1343,-1.7742,999.9999
US,CO,CO,MATHEMATICS,10,1,Did Not Yet Meet Expectations,0,-1,600,1035,-999.9999,0.4965
US,CO,CO,MATHEMATICS,10,2,Partially Met Expectations,0,-1,1035,1097,0.4965,1.7763
US,CO,CO,MATHEMATICS,10,3,Approached Expectations,0,-1,1097,1133,1.7763,2.5194
US,CO,CO,MATHEMATICS,10,4,Met Expectations,0,0,1133,1201,2.5194,3.9231
US,CO,CO,MATHEMATICS,10,5,Exceeded Expectations,0,1,1201,1400,3.9231,999.9999
US,CO,CO,MATHEMATICS,11,1,Did Not Yet Meet Expectations,0,-1,600,1045,-999.9999,0.7029
US,CO,CO,MATHEMATICS,11,2,Partially Met Expectations,0,-1,1045,1107,0.7029,1.9827
US,CO,CO,MATHEMATICS,11,3,Approached Expectations,0,-1,1107,1140,1.9827,2.6639
US,CO,CO,MATHEMATICS,11,4,Met Expectations,0,0,1140,1210,2.6639,4.1089
US,CO,CO,MATHEMATICS,11,5,Exceeded Expectations,0,1,1210,1400,4.1089,999.9999
US,CO,CO,MATHEMATICS,12,1,Did Not Yet Meet Expectations,0,-1,600,1049,-999.9999,0.7855
US,CO,CO,MATHEMATICS,12,2,Partially Met Expectations,0,-1,1049,1114,0.7855,2.1272
US,CO,CO,MATHEMATICS,12,3,Approached Expectations,0,-1,1114,1149,2.1272,2.8497
US,CO,CO,MATHEMATICS,12,4,Met Expectations,0,0,1149,1219,2.8497,4.2947
US,CO,CO,MATHEMATICS,12,5,Exceeded Expectations,0,1,1219,1400,4.2947,999.9999
US,CO,CO,MATHEMATICS,2,1,Did Not Yet Meet Expectations,0,-1,600,860,-999.9999,-3.116
US,CO,CO,MATHEMATICS,2,2,Partially Met Expectations,0,-1,860,896,-3.116,-2.3729
US,CO,CO,MATHEMATICS,2,3,Approached Expectations,0,-1,896,935,-2.3729,-1.5678
US,CO,CO,MATHEMATICS,2,4,Met Expectations,0,0,935,989,-1.5678,-0.4531
US,CO,CO,MATHEMATICS,2,5,Exceeded Expectations,0,1,989,1375,-0.4531,999.9999
US,CO,CO,MATHEMATICS,3,1,Did Not Yet Meet Expectations,1,-1,600,913,-999.9999,-2.0219
US,CO,CO,MATHEMATICS,3,2,Partially Met Expectations,1,-1,913,953,-2.0219,-1.1962
US,CO,CO,MATHEMATICS,3,3,Approached Expectations,1,-1,953,992,-1.1962,-0.3912
US,CO,CO,MATHEMATICS,3,4,Met Expectations,1,0,992,1045,-0.3912,0.7029
US,CO,CO,MATHEMATICS,3,5,Exceeded Expectations,1,1,1045,1400,0.7029,999.9999
US,CO,CO,MATHEMATICS,4,1,Did Not Yet Meet Expectations,1,-1,600,948,-999.9999,-1.2994
US,CO,CO,MATHEMATICS,4,2,Partially Met Expectations,1,-1,948,1007,-1.2994,-0.0815
US,CO,CO,MATHEMATICS,4,3,Approached Expectations,1,-1,1007,1052,-0.0815,0.8474
US,CO,CO,MATHEMATICS,4,4,Met Expectations,1,0,1052,1135,0.8474,2.5607
US,CO,CO,MATHEMATICS,4,5,Exceeded Expectations,1,1,1135,1400,2.5607,999.9999
US,CO,CO,MATHEMATICS,5,1,Did Not Yet Meet Expectations,1,-1,600,979,-999.9999,-0.6595
US,CO,CO,MATHEMATICS,5,2,Partially Met Expectations,1,-1,979,1034,-0.6595,0.4758
US,CO,CO,MATHEMATICS,5,3,Approached Expectations,1,-1,1034,1086,0.4758,1.5492
US,CO,CO,MATHEMATICS,5,4,Met Expectations,1,0,1086,1140,1.5492,2.6639
US,CO,CO,MATHEMATICS,5,5,Exceeded Expectations,1,1,1140,1400,2.6639,999.9999
US,CO,CO,MATHEMATICS,6,1,Did Not Yet Meet Expectations,1,-1,600,1000,-999.9999,-0.226
US,CO,CO,MATHEMATICS,6,2,Partially Met Expectations,1,-1,1000,1063,-0.226,1.0745
US,CO,CO,MATHEMATICS,6,3,Approached Expectations,1,-1,1063,1111,1.0745,2.0653
US,CO,CO,MATHEMATICS,6,4,Met Expectations,1,0,1111,1177,2.0653,3.4277
US,CO,CO,MATHEMATICS,6,5,Exceeded Expectations,1,1,1177,1400,3.4277,999.9999
US,CO,CO,MATHEMATICS,7,1,Did Not Yet Meet Expectations,1,-1,600,1001,-999.9999,-0.2054
US,CO,CO,MATHEMATICS,7,2,Partially Met Expectations,1,-1,1001,1076,-0.2054,1.3428
US,CO,CO,MATHEMATICS,7,3,Approached Expectations,1,-1,1076,1130,1.3428,2.4575
US,CO,CO,MATHEMATICS,7,4,Met Expectations,1,0,1130,1194,2.4575,3.7786
US,CO,CO,MATHEMATICS,7,5,Exceeded Expectations,1,1,1194,1400,3.7786,999.9999
US,CO,CO,MATHEMATICS,8,1,Did Not Yet Meet Expectations,1,-1,600,1031,-999.9999,0.4139
US,CO,CO,MATHEMATICS,8,2,Partially Met Expectations,1,-1,1031,1092,0.4139,1.6731
US,CO,CO,MATHEMATICS,8,3,Approached Expectations,1,-1,1092,1131,1.6731,2.4782
US,CO,CO,MATHEMATICS,8,4,Met Expectations,1,0,1131,1195,2.4782,3.7993
US,CO,CO,MATHEMATICS,8,5,Exceeded Expectations,1,1,1195,1400,3.7993,999.9999
US,CO,CO,MATHEMATICS,9,1,Did Not Yet Meet Expectations,0,-1,600,1034,-999.9999,0.4758
US,CO,CO,MATHEMATICS,9,2,Partially Met Expectations,0,-1,1034,1095,0.4758,1.735
US,CO,CO,MATHEMATICS,9,3,Approached Expectations,0,-1,1095,1132,1.735,2.4988
US,CO,CO,MATHEMATICS,9,4,Met Expectations,0,0,1132,1196,2.4988,3.8199
US,CO,CO,MATHEMATICS,9,5,Exceeded Expectations,0,1,1196,1400,3.8199,999.9999
US,CT,CT,MATHEMATICS,1,1,Level 1,0,-1,600,813,-999.999,-4.08
US,CT,CT,MATHEMATICS,1,2,Level 2,0,-1,813,863,-4.08,-3.051
US,CT,CT,MATHEMATICS,1,3,Level 3,0,0,863,913,-3.051,-2.023
US,CT,CT,MATHEMATICS,1,4,Level 4,0,1,913,1343,-2.023,999.999
US,CT,CT,MATHEMATICS,10,1,Level 1,0,-1,600,1129,-999.9999,2.4369
US,CT,CT,MATHEMATICS,10,2,Level 2,0,-1,1129,1158,2.4369,3.0355
US,CT,CT,MATHEMATICS,10,3,Level 3,0,0,1158,1198,3.0355,3.8612
US,CT,CT,MATHEMATICS,10,4,Level 4,0,1,1198,1400,3.8612,999.9999
US,CT,CT,MATHEMATICS,11,1,Level 1,1,-1,600,1138,-999.999,2.6227
US,CT,CT,MATHEMATICS,11,2,Level 2,1,-1,1138,1168,2.6227,3.2419
US,CT,CT,MATHEMATICS,11,3,Level 3,1,0,1168,1206,3.2419,4.0264
US,CT,CT,MATHEMATICS,11,4,Level 4,1,1,1206,1400,4.0264,999.9999
US,CT,CT,MATHEMATICS,12,1,Level 1,0,-1,600,1145,-999.9999,2.7672
US,CT,CT,MATHEMATICS,12,2,Level 2,0,-1,1145,1171,2.7672,3.3039
US,CT,CT,MATHEMATICS,12,3,Level 3,0,0,1171,1211,3.3039,4.1296
US,CT,CT,MATHEMATICS,12,4,Level 4,0,1,1211,1400,4.1296,999.9999
US,CT,CT,MATHEMATICS,2,1,Level 1,0,-1,600,888,-999.999,-2.544
US,CT,CT,MATHEMATICS,2,2,Level 2,0,-1,888,931,-2.544,-1.642
US,CT,CT,MATHEMATICS,2,3,Level 3,0,0,931,976,-1.642,-0.715
US,CT,CT,MATHEMATICS,2,4,Level 4,0,1,976,1375,-0.715,999.999
US,CT,CT,MATHEMATICS,3,1,Level 1,1,-1,600,943,-999.999,-1.414
US,CT,CT,MATHEMATICS,3,2,Level 2,1,-1,943,988,-1.414,-0.474
US,CT,CT,MATHEMATICS,3,3,Level 3,1,0,988,1028,-0.474,0.364
US,CT,CT,MATHEMATICS,3,4,Level 4,1,1,1028,1400,0.364,999.999
US,CT,CT,MATHEMATICS,4,1,Level 1,1,-1,600,977,-999.999,-0.703
US,CT,CT,MATHEMATICS,4,2,Level 2,1,-1,977,1034,-0.703,0.478
US,CT,CT,MATHEMATICS,4,3,Level 3,1,0,1034,1080,0.478,1.443
US,CT,CT,MATHEMATICS,4,4,Level 4,1,1,1080,1400,1.443,999.999
US,CT,CT,MATHEMATICS,5,1,Level 1,1,-1,600,1032,-999.999,0.44
US,CT,CT,MATHEMATICS,5,2,Level 2,1,-1,1032,1087,0.44,1.57
US,CT,CT,MATHEMATICS,5,3,Level 3,1,0,1087,1114,1.57,2.142
US,CT,CT,MATHEMATICS,5,4,Level 4,1,1,1114,1400,2.142,999.999
US,CT,CT,MATHEMATICS,6,1,Level 1,1,-1,600,1047,-999.999,0.745
US,CT,CT,MATHEMATICS,6,2,Level 2,1,-1,1047,1103,0.745,1.9
US,CT,CT,MATHEMATICS,6,3,Level 3,1,0,1103,1135,1.9,2.561
US,CT,CT,MATHEMATICS,6,4,Level 4,1,1,1135,1400,2.561,999.999
US,CT,CT,MATHEMATICS,7,1,Level 1,1,-1,600,1065,-999.999,1.113
US,CT,CT,MATHEMATICS,7,2,Level 2,1,-1,1065,1117,1.113,2.192
US,CT,CT,MATHEMATICS,7,3,Level 3,1,0,1117,1151,2.192,2.891
US,CT,CT,MATHEMATICS,7,4,Level 4,1,1,1151,1400,2.891,999.999
US,CT,CT,MATHEMATICS,8,1,Level 1,1,-1,600,1088,-999.999,1.596
US,CT,CT,MATHEMATICS,8,2,Level 2,1,-1,1088,1130,1.596,2.459
US,CT,CT,MATHEMATICS,8,3,Level 3,1,0,1130,1155,2.459,2.967
US,CT,CT,MATHEMATICS,8,4,Level 4,1,1,1155,1400,2.967,999.999
US,CT,CT,MATHEMATICS,9,1,Level 1,0,-1,600,1126,-999.9999,2.3749
US,CT,CT,MATHEMATICS,9,2,Level 2,0,-1,1126,1154,2.3749,2.9529
US,CT,CT,MATHEMATICS,9,3,Level 3,0,0,1154,1193,2.9529,3.7374
US,CT,CT,MATHEMATICS,9,4,Level 4,0,1,1193,1400,3.7374,999.9999
US,DC,DC,MATHEMATICS,1,1,Level 1,0,-1,600,789,-999.999,-4.575
US,DC,DC,MATHEMATICS,1,2,Level 2,0,-1,789,841,-4.575,-3.509
US,DC,DC,MATHEMATICS,1,3,Level 3,0,-1,841,882,-3.509,-2.658
US,DC,DC,MATHEMATICS,1,4,Level 4,0,0,882,956,-2.658,-1.122
US,DC,DC,MATHEMATICS,1,5,Level 5,0,1,956,1343,-1.122,999.999
US,DC,DC,MATHEMATICS,10,1,Level 1,0,-1,600,1066,-999.999,1.151
US,DC,DC,MATHEMATICS,10,2,Level 2,0,-1,1066,1114,1.151,2.129
US,DC,DC,MATHEMATICS,10,3,Level 3,0,-1,1114,1150,2.129,2.865
US,DC,DC,MATHEMATICS,10,4,Level 4,0,0,1150,1236,2.865,4.656
US,DC,DC,MATHEMATICS,10,5,Level 5,0,1,1236,1400,4.656,999.999
US,DC,DC,MATHEMATICS,11,1,Level 1,0,-1,600,1080,-999.999,1.418
US,DC,DC,MATHEMATICS,11,2,Level 2,0,-1,1080,1123,1.418,2.307
US,DC,DC,MATHEMATICS,11,3,Level 3,0,-1,1123,1160,2.307,3.081
US,DC,DC,MATHEMATICS,11,4,Level 4,0,0,1160,1244,3.081,4.808
US,DC,DC,MATHEMATICS,11,5,Level 5,0,1,1244,1400,4.808,999.999
US,DC,DC,MATHEMATICS,12,1,Level 1,0,-1,600,1088,-999.999,1.596
US,DC,DC,MATHEMATICS,12,2,Level 2,0,-1,1088,1132,1.596,2.51
US,DC,DC,MATHEMATICS,12,3,Level 3,0,-1,1132,1166,2.51,3.208
US,DC,DC,MATHEMATICS,12,4,Level 4,0,0,1166,1268,3.208,5.316
US,DC,DC,MATHEMATICS,12,5,Level 5,0,1,1268,1400,5.316,999.999
US,DC,DC,MATHEMATICS,2,1,Level 1,0,-1,600,866,-999.999,-2.988
US,DC,DC,MATHEMATICS,2,2,Level 2,0,-1,866,913,-2.988,-2.036
US,DC,DC,MATHEMATICS,2,3,Level 3,0,-1,913,950,-2.036,-1.274
US,DC,DC,MATHEMATICS,2,4,Level 4,0,0,950,1012,-1.274,0.021
US,DC,DC,MATHEMATICS,2,5,Level 5,0,1,1012,1375,0.021,999.999
US,DC,DC,MATHEMATICS,3,1,Level 1,1,-1,600,916,-999.999,-1.96
US,DC,DC,MATHEMATICS,3,2,Level 2,1,-1,916,968,-1.96,-0.88
US,DC,DC,MATHEMATICS,3,3,Level 3,1,-1,968,1005,-0.88,-0.118
US,DC,DC,MATHEMATICS,3,4,Level 4,1,0,1005,1063,-0.118,1.075
US,DC,DC,MATHEMATICS,3,5,Level 5,1,1,1063,1400,1.075,999.999
US,DC,DC,MATHEMATICS,4,1,Level 1,1,-1,600,951,-999.999,-1.223
US,DC,DC,MATHEMATICS,4,2,Level 2,1,-1,951,1013,-1.223,0.047
US,DC,DC,MATHEMATICS,4,3,Level 3,1,-1,1013,1059,0.047,0.986
US,DC,DC,MATHEMATICS,4,4,Level 4,1,0,1059,1130,0.986,2.446
US,DC,DC,MATHEMATICS,4,5,Level 5,1,1,1130,1400,2.446,999.999
US,DC,DC,MATHEMATICS,5,1,Level 1,1,-1,600,984,-999.999,-0.563
US,DC,DC,MATHEMATICS,5,2,Level 2,1,-1,984,1050,-0.563,0.796
US,DC,DC,MATHEMATICS,5,3,Level 3,1,-1,1050,1102,0.796,1.862
US,DC,DC,MATHEMATICS,5,4,Level 4,1,0,1102,1161,1.862,3.094
US,DC,DC,MATHEMATICS,5,5,Level 5,1,1,1161,1400,3.094,999.999
US,DC,DC,MATHEMATICS,6,1,Level 1,1,-1,600,1006,-999.999,-0.106
US,DC,DC,MATHEMATICS,6,2,Level 2,1,-1,1006,1072,-0.106,1.253
US,DC,DC,MATHEMATICS,6,3,Level 3,1,-1,1072,1114,1.253,2.142
US,DC,DC,MATHEMATICS,6,4,Level 4,1,0,1114,1176,2.142,3.399
US,DC,DC,MATHEMATICS,6,5,Level 5,1,1,1176,1400,3.399,999.999
US,DC,DC,MATHEMATICS,7,1,Level 1,1,-1,600,1029,-999.999,0.364
US,DC,DC,MATHEMATICS,7,2,Level 2,1,-1,1029,1085,0.364,1.519
US,DC,DC,MATHEMATICS,7,3,Level 3,1,-1,1085,1136,1.519,2.573
US,DC,DC,MATHEMATICS,7,4,Level 4,1,0,1136,1197,2.573,3.843
US,DC,DC,MATHEMATICS,7,5,Level 5,1,1,1197,1400,3.843,999.999
US,DC,DC,MATHEMATICS,8,1,Level 1,1,-1,600,1060,-999.999,1.024
US,DC,DC,MATHEMATICS,8,2,Level 2,1,-1,1060,1108,1.024,2.002
US,DC,DC,MATHEMATICS,8,3,Level 3,1,-1,1108,1145,2.002,2.764
US,DC,DC,MATHEMATICS,8,4,Level 4,1,0,1145,1226,2.764,4.44
US,DC,DC,MATHEMATICS,8,5,Level 5,1,1,1226,1400,4.44,999.999
US,DC,DC,MATHEMATICS,9,1,Level 1,0,-1,600,1067,-999.999,1.139
US,DC,DC,MATHEMATICS,9,2,Level 2,0,-1,1067,1110,1.139,2.053
US,DC,DC,MATHEMATICS,9,3,Level 3,0,-1,1110,1146,2.053,2.789
US,DC,DC,MATHEMATICS,9,4,Level 4,0,0,1146,1226,2.789,4.452
US,DC,DC,MATHEMATICS,9,5,Level 5,0,1,1226,1400,4.452,999.999
US,DE,DE,MATHEMATICS,1,1,Level 1,0,-1,600,813,-999.999,-4.08
US,DE,DE,MATHEMATICS,1,2,Level 2,0,-1,813,863,-4.08,-3.051
US,DE,DE,MATHEMATICS,1,3,Level 3,0,0,863,913,-3.051,-2.023
US,DE,DE,MATHEMATICS,1,4,Level 4,0,1,913,1343,-2.023,999.999
