vchRegionCode,StateTest,Subject,Grade,iProficiencyLevel,vchProficiency,iMinSS,iMaxSS,linked,ProfFlag
NH,NH,Math,2,2,Level 2,458,528,0,0
NH,NH,Math,2,3,Level 3,529,601,0,1
NH,NH,Math,2,4,Level 4,602,1400,0,1
NH,NH,Math,3,1,Level 1,0,546,1,0
NH,NH,Math,3,2,Level 2,547,620,1,0
NH,NH,Math,3,3,Level 3,621,686,1,1
NH,NH,Math,3,4,Level 4,687,1400,1,1
NH,NH,Math,4,1,Level 1,0,602,1,0
NH,NH,Math,4,2,Level 2,603,695,1,0
NH,NH,Math,4,3,Level 3,696,771,1,1
NH,NH,Math,4,4,Level 4,772,1400,1,1
NH,NH,Math,5,1,Level 1,0,692,1,0
NH,NH,Math,5,2,Level 2,693,781,1,0
NH,NH,Math,5,3,Level 3,782,826,1,1
NH,NH,Math,5,4,Level 4,827,1400,1,1
NH,NH,Math,6,1,Level 1,0,716,1,0
NH,NH,Math,6,2,Level 2,717,807,1,0
NH,NH,Math,6,3,Level 3,808,859,1,1
NH,NH,Math,6,4,Level 4,860,1400,1,1
NH,NH,Math,7,1,Level 1,0,745,1,0
NH,NH,Math,7,2,Level 2,746,830,1,0
NH,NH,Math,7,3,Level 3,831,885,1,1
NH,NH,Math,7,4,Level 4,886,1400,1,1
NH,NH,Math,8,1,Level 1,0,783,1,0
NH,NH,Math,8,2,Level 2,784,851,1,0
NH,NH,Math,8,3,Level 3,852,891,1,1
NH,NH,Math,8,4,Level 4,892,1400,1,1
NH,NH,Math,9,1,Level 1,0,790,0,0
NH,NH,Math,9,2,Level 2,791,852,0,0
NH,NH,Math,9,3,Level 3,853,895,0,1
NH,NH,Math,9,4,Level 4,896,1400,0,1
NH,NH,Math,10,1,Level 1,0,796,0,0
NH,NH,Math,10,2,Level 2,797,858,0,0
NH,NH,Math,10,3,Level 3,859,900,0,1
NH,NH,Math,10,4,Level 4,901,1400,0,1
NH,NH,Math,11,1,Level 1,0,813,0,0
NH,NH,Math,11,2,Level 2,814,873,0,0
NH,NH,Math,11,3,Level 3,874,918,0,1
NH,NH,Math,11,4,Level 4,919,1400,0,1
NH,NH,Math,12,1,Level 1,0,826,0,0
NH,NH,Math,12,2,Level 2,827,890,0,0
NH,NH,Math,12,3,Level 3,891,925,0,1
NH,NH,Math,12,4,Level 4,926,1400,0,1
NH,NH,Reading,1,1,Level 1,0,90,0,0
NH,NH,Reading,1,2,Level 2,91,165,0,0
NH,NH,Reading,1,3,Level 3,166,248,0,1
NH,NH,Reading,1,4,Level 4,249,1400,0,1
NH,NH,Reading,2,1,Level 1,0,232,0,0
NH,NH,Reading,2,2,Level 2,233,337,0,0
NH,NH,Reading,2,3,Level 3,338,435,0,1
NH,NH,Reading,2,4,Level 4,436,1400,0,1
NH,NH,Reading,3,1,Level 1,0,332,1,0
NH,NH,Reading,3,2,Level 2,333,454,1,0
NH,NH,Reading,3,3,Level 3,455,561,1,1
NH,NH,Reading,3,4,Level 4,562,1400,1,1
NH,NH,Reading,4,1,Level 1,0,434,1,0
NH,NH,Reading,4,2,Level 2,435,530,1,0
NH,NH,Reading,4,3,Level 3,531,660,1,1
NH,NH,Reading,4,4,Level 4,661,1400,1,1
NH,NH,Reading,5,1,Level 1,0,483,1,0
NH,NH,Reading,5,2,Level 2,484,599,1,0
NH,NH,Reading,5,3,Level 3,600,852,1,1
NH,NH,Reading,5,4,Level 4,853,1400,1,1
NH,NH,Reading,6,1,Level 1,0,499,1,0
NH,NH,Reading,6,2,Level 2,500,691,1,0
NH,NH,Reading,6,3,Level 3,692,1015,1,1
NH,NH,Reading,6,4,Level 4,1016,1400,1,1
NH,NH,Reading,7,1,Level 1,0,576,1,0
NH,NH,Reading,7,2,Level 2,577,772,1,0
NH,NH,Reading,7,3,Level 3,773,1168,1,1
NH,NH,Reading,7,4,Level 4,1169,1400,1,1
NH,NH,Reading,8,1,Level 1,0,589,1,0
NH,NH,Reading,8,2,Level 2,590,857,1,0
NH,NH,Reading,8,3,Level 3,858,1249,1,1
NH,NH,Reading,8,4,Level 4,1250,1400,1,1
NH,NH,Reading,9,1,Level 1,0,661,0,0
NH,NH,Reading,9,2,Level 2,662,918,0,0
NH,NH,Reading,9,3,Level 3,919,1291,0,1
NH,NH,Reading,9,4,Level 4,1292,1400,0,1
NH,NH,Reading,10,1,Level 1,0,674,0,0
NH,NH,Reading,10,2,Level 2,675,957,0,0
NH,NH,Reading,10,3,Level 3,958,1314,0,1
NH,NH,Reading,10,4,Level 4,1315,1400,0,1
NH,NH,Reading,11,1,Level 1,0,715,0,0
NH,NH,Reading,11,2,Level 2,716,992,0,0
NH,NH,Reading,11,3,Level 3,993,1321,0,1
NH,NH,Reading,11,4,Level 4,1322,1400,0,1
NH,NH,Reading,12,1,Level 1,0,761,0,0
NH,NH,Reading,12,2,Level 2,762,1079,0,0
NH,NH,Reading,12,3,Level 3,1080,1332,0,1
NH,NH,Reading,12,4,Level 4,1333,1400,0,1
NJ,NJ,Math,1,1,Level 1,0,303,0,0
NJ,NJ,Math,1,2,Level 2,304,384,0,0
NJ,NJ,Math,1,3,Level 3,385,453,0,0
NJ,NJ,Math,1,4,Level 4,454,561,0,1
NJ,NJ,Math,1,5,Level 5,562,1400,0,1
NJ,NJ,Math,2,1,Level 1,0,424,0,0
NJ,NJ,Math,2,2,Level 2,425,498,0,0
NJ,NJ,Math,2,3,Level 3,499,559,0,0
NJ,NJ,Math,2,4,Level 4,560,657,0,1
NJ,NJ,Math,2,5,Level 5,658,1400,0,1
NJ,NJ,Math,3,1,Level 1,0,503,1,0
NJ,NJ,Math,3,2,Level 2,504,588,1,0
NJ,NJ,Math,3,3,Level 3,589,648,1,0
NJ,NJ,Math,3,4,Level 4,649,742,1,1
NJ,NJ,Math,3,5,Level 5,743,1400,1,1
NJ,NJ,Math,4,1,Level 1,0,561,1,0
NJ,NJ,Math,4,2,Level 2,562,661,1,0
NJ,NJ,Math,4,3,Level 3,662,735,1,0
NJ,NJ,Math,4,4,Level 4,736,850,1,1
NJ,NJ,Math,4,5,Level 5,851,1400,1,1
NJ,NJ,Math,5,1,Level 1,0,613,1,0
NJ,NJ,Math,5,2,Level 2,614,720,1,0
NJ,NJ,Math,5,3,Level 3,721,804,1,0
NJ,NJ,Math,5,4,Level 4,805,901,1,1
NJ,NJ,Math,5,5,Level 5,902,1400,1,1
NJ,NJ,Math,6,1,Level 1,0,649,1,0
NJ,NJ,Math,6,2,Level 2,650,756,1,0
NJ,NJ,Math,6,3,Level 3,757,826,1,0
NJ,NJ,Math,6,4,Level 4,827,925,1,1
NJ,NJ,Math,6,5,Level 5,926,1400,1,1
NJ,NJ,Math,7,1,Level 1,0,686,1,0
NJ,NJ,Math,7,2,Level 2,687,777,1,0
NJ,NJ,Math,7,3,Level 3,778,860,1,0
NJ,NJ,Math,7,4,Level 4,861,960,1,1
NJ,NJ,Math,7,5,Level 5,961,1400,1,1
NJ,NJ,Math,8,1,Level 1,0,738,1,0
NJ,NJ,Math,8,2,Level 2,739,815,1,0
NJ,NJ,Math,8,3,Level 3,816,875,1,0
NJ,NJ,Math,8,4,Level 4,876,1007,1,1
NJ,NJ,Math,8,5,Level 5,1008,1400,1,1
NJ,NJ,Math,9,1,Level 1,0,747,0,0
NJ,NJ,Math,9,2,Level 2,748,819,0,0
NJ,NJ,Math,9,3,Level 3,820,876,0,0
NJ,NJ,Math,9,4,Level 4,877,1008,0,1
NJ,NJ,Math,9,5,Level 5,1009,1400,0,1
NJ,NJ,Math,10,1,Level 1,0,748,0,0
NJ,NJ,Math,10,2,Level 2,749,825,0,0
NJ,NJ,Math,10,3,Level 3,826,879,0,0
NJ,NJ,Math,10,4,Level 4,880,1030,0,1
NJ,NJ,Math,10,5,Level 5,1031,1400,0,1
NJ,NJ,Math,11,1,Level 1,0,766,0,0
NJ,NJ,Math,11,2,Level 2,767,839,0,0
NJ,NJ,Math,11,3,Level 3,840,894,0,0
NJ,NJ,Math,11,4,Level 4,895,1036,0,1
NJ,NJ,Math,11,5,Level 5,1037,1400,0,1
NJ,NJ,Math,12,1,Level 1,0,778,0,0
NJ,NJ,Math,12,2,Level 2,779,851,0,0
NJ,NJ,Math,12,3,Level 3,852,904,0,0
NJ,NJ,Math,12,4,Level 4,905,1076,0,1
NJ,NJ,Math,12,5,Level 5,1077,1400,0,1
NJ,NJ,Reading,1,1,Level 1,0,86,0,0
NJ,NJ,Reading,1,2,Level 2,87,148,0,0
NJ,NJ,Reading,1,3,Level 3,149,225,0,0
NJ,NJ,Reading,1,4,Level 4,226,478,0,1
NJ,NJ,Reading,1,5,Level 5,479,1400,0,1
NJ,NJ,Reading,2,1,Level 1,0,208,0,0
NJ,NJ,Reading,2,2,Level 2,209,309,0,0
NJ,NJ,Reading,2,3,Level 3,310,396,0,0
NJ,NJ,Reading,2,4,Level 4,397,679,0,1
NJ,NJ,Reading,2,5,Level 5,680,1400,0,1
NJ,NJ,Reading,3,1,Level 1,0,303,1,0
NJ,NJ,Reading,3,2,Level 2,304,412,1,0
NJ,NJ,Reading,3,3,Level 3,413,513,1,0
NJ,NJ,Reading,3,4,Level 4,514,923,1,1
NJ,NJ,Reading,3,5,Level 5,924,1400,1,1
NJ,NJ,Reading,4,1,Level 1,0,334,1,0
NJ,NJ,Reading,4,2,Level 2,335,441,1,0
NJ,NJ,Reading,4,3,Level 3,442,570,1,0
NJ,NJ,Reading,4,4,Level 4,571,1019,1,1
NJ,NJ,Reading,4,5,Level 5,1020,1400,1,1
NJ,NJ,Reading,5,1,Level 1,0,371,1,0
NJ,NJ,Reading,5,2,Level 2,372,507,1,0
NJ,NJ,Reading,5,3,Level 3,508,662,1,0
NJ,NJ,Reading,5,4,Level 4,663,1178,1,1
NJ,NJ,Reading,5,5,Level 5,1179,1400,1,1
NJ,NJ,Reading,6,1,Level 1,0,416,1,0
NJ,NJ,Reading,6,2,Level 2,417,560,1,0
NJ,NJ,Reading,6,3,Level 3,561,776,1,0
NJ,NJ,Reading,6,4,Level 4,777,1251,1,1
NJ,NJ,Reading,6,5,Level 5,1252,1400,1,1
NJ,NJ,Reading,7,1,Level 1,0,466,1,0
NJ,NJ,Reading,7,2,Level 2,467,614,1,0
NJ,NJ,Reading,7,3,Level 3,615,829,1,0
NJ,NJ,Reading,7,4,Level 4,830,1292,1,1
NJ,NJ,Reading,7,5,Level 5,1293,1400,1,1
NJ,NJ,Reading,8,1,Level 1,0,526,1,0
NJ,NJ,Reading,8,2,Level 2,527,678,1,0
NJ,NJ,Reading,8,3,Level 3,679,908,1,0
NJ,NJ,Reading,8,4,Level 4,909,1320,1,1
NJ,NJ,Reading,8,5,Level 5,1321,1400,1,1
NJ,NJ,Reading,9,1,Level 1,0,596,1,0
NJ,NJ,Reading,9,2,Level 2,597,825,1,0
NJ,NJ,Reading,9,3,Level 3,826,1035,1,0
NJ,NJ,Reading,9,4,Level 4,1036,1324,1,1
NJ,NJ,Reading,9,5,Level 5,1325,1400,1,1
NJ,NJ,Reading,10,1,Level 1,0,684,1,0
NJ,NJ,Reading,10,2,Level 2,685,900,1,0
NJ,NJ,Reading,10,3,Level 3,901,1075,1,0
NJ,NJ,Reading,10,4,Level 4,1076,1325,1,1
NJ,NJ,Reading,10,5,Level 5,1326,1400,1,1
NJ,NJ,Reading,11,1,Level 1,0,720,0,0
NJ,NJ,Reading,11,2,Level 2,721,916,0,0
NJ,NJ,Reading,11,3,Level 3,917,1119,0,0
NJ,NJ,Reading,11,4,Level 4,1120,1329,0,1
NJ,NJ,Reading,11,5,Level 5,1330,1400,0,1
NJ,NJ,Reading,12,1,Level 1,0,768,0,0
NJ,NJ,Reading,12,2,Level 2,769,960,0,0
NJ,NJ,Reading,12,3,Level 3,961,1183,0,0
NJ,NJ,Reading,12,4,Level 4,1184,1340,0,1
NJ,NJ,Reading,12,5,Level 5,1341,1400,0,1
NM,NM,Math,1,1,Level 1,0,303,0,0
NM,NM,Math,1,2,Level 2,304,384,0,0
NM,NM,Math,1,3,Level 3,385,453,0,0
NM,NM,Math,1,4,Level 4,454,561,0,1
NM,NM,Math,1,5,Level 5,562,1400,0,1
NM,NM,Math,2,1,Level 1,0,424,0,0
NM,NM,Math,2,2,Level 2,425,498,0,0
NM,NM,Math,2,3,Level 3,499,559,0,0
NM,NM,Math,2,4,Level 4,560,657,0,1
NM,NM,Math,2,5,Level 5,658,1400,0,1
NM,NM,Math,3,1,Level 1,0,503,1,0
NM,NM,Math,3,2,Level 2,504,588,1,0
NM,NM,Math,3,3,Level 3,589,648,1,0
NM,NM,Math,3,4,Level 4,649,742,1,1
NM,NM,Math,3,5,Level 5,743,1400,1,1
NM,NM,Math,4,1,Level 1,0,561,1,0
NM,NM,Math,4,2,Level 2,562,661,1,0
NM,NM,Math,4,3,Level 3,662,735,1,0
NM,NM,Math,4,4,Level 4,736,850,1,1
NM,NM,Math,4,5,Level 5,851,1400,1,1
NM,NM,Math,5,1,Level 1,0,613,1,0
NM,NM,Math,5,2,Level 2,614,720,1,0
NM,NM,Math,5,3,Level 3,721,804,1,0
NM,NM,Math,5,4,Level 4,805,901,1,1
NM,NM,Math,5,5,Level 5,902,1400,1,1
NM,NM,Math,6,1,Level 1,0,649,1,0
NM,NM,Math,6,2,Level 2,650,756,1,0
NM,NM,Math,6,3,Level 3,757,826,1,0
NM,NM,Math,6,4,Level 4,827,925,1,1
NM,NM,Math,6,5,Level 5,926,1400,1,1
NM,NM,Math,7,1,Level 1,0,686,1,0
NM,NM,Math,7,2,Level 2,687,777,1,0
NM,NM,Math,7,3,Level 3,778,860,1,0
NM,NM,Math,7,4,Level 4,861,960,1,1
NM,NM,Math,7,5,Level 5,961,1400,1,1
NM,NM,Math,8,1,Level 1,0,738,1,0
NM,NM,Math,8,2,Level 2,739,815,1,0
NM,NM,Math,8,3,Level 3,816,875,1,0
NM,NM,Math,8,4,Level 4,876,1007,1,1
NM,NM,Math,8,5,Level 5,1008,1400,1,1
NM,NM,Math,9,1,Level 1,0,747,0,0
NM,NM,Math,9,2,Level 2,748,819,0,0
NM,NM,Math,9,3,Level 3,820,876,0,0
NM,NM,Math,9,4,Level 4,877,1008,0,1
NM,NM,Math,9,5,Level 5,1009,1400,0,1
NM,NM,Math,10,1,Level 1,0,748,0,0
NM,NM,Math,10,2,Level 2,749,825,0,0
NM,NM,Math,10,3,Level 3,826,879,0,0
NM,NM,Math,10,4,Level 4,880,1030,0,1
NM,NM,Math,10,5,Level 5,1031,1400,0,1
NM,NM,Math,11,1,Level 1,0,766,0,0
NM,NM,Math,11,2,Level 2,767,839,0,0
NM,NM,Math,11,3,Level 3,840,894,0,0
NM,NM,Math,11,4,Level 4,895,1036,0,1
NM,NM,Math,11,5,Level 5,1037,1400,0,1
NM,NM,Math,12,1,Level 1,0,778,0,0
NM,NM,Math,12,2,Level 2,779,851,0,0
NM,NM,Math,12,3,Level 3,852,904,0,0
NM,NM,Math,12,4,Level 4,905,1076,0,1
NM,NM,Math,12,5,Level 5,1077,1400,0,1
NM,NM,Reading,1,1,Level 1,0,86,0,0
NM,NM,Reading,1,2,Level 2,87,148,0,0
NM,NM,Reading,1,3,Level 3,149,225,0,0
NM,NM,Reading,1,4,Level 4,226,478,0,1
NM,NM,Reading,1,5,Level 5,479,1400,0,1
NM,NM,Reading,2,1,Level 1,0,208,0,0
NM,NM,Reading,2,2,Level 2,209,309,0,0
NM,NM,Reading,2,3,Level 3,310,396,0,0
NM,NM,Reading,2,4,Level 4,397,679,0,1
NM,NM,Reading,2,5,Level 5,680,1400,0,1
NM,NM,Reading,3,1,Level 1,0,303,1,0
NM,NM,Reading,3,2,Level 2,304,412,1,0
NM,NM,Reading,3,3,Level 3,413,513,1,0
NM,NM,Reading,3,4,Level 4,514,923,1,1
NM,NM,Reading,3,5,Level 5,924,1400,1,1
NM,NM,Reading,4,1,Level 1,0,334,1,0
NM,NM,Reading,4,2,Level 2,335,441,1,0
NM,NM,Reading,4,3,Level 3,442,570,1,0
NM,NM,Reading,4,4,Level 4,571,1019,1,1
NM,NM,Reading,4,5,Level 5,1020,1400,1,1
NM,NM,Reading,5,1,Level 1,0,371,1,0
NM,NM,Reading,5,2,Level 2,372,507,1,0
NM,NM,Reading,5,3,Level 3,508,662,1,0
NM,NM,Reading,5,4,Level 4,663,1178,1,1
NM,NM,Reading,5,5,Level 5,1179,1400,1,1
NM,NM,Reading,6,1,Level 1,0,416,1,0
NM,NM,Reading,6,2,Level 2,417,560,1,0
NM,NM,Reading,6,3,Level 3,561,776,1,0
NM,NM,Reading,6,4,Level 4,777,1251,1,1
NM,NM,Reading,6,5,Level 5,1252,1400,1,1
NM,NM,Reading,7,1,Level 1,0,466,1,0
NM,NM,Reading,7,2,Level 2,467,614,1,0
NM,NM,Reading,7,3,Level 3,615,829,1,0
NM,NM,Reading,7,4,Level 4,830,1292,1,1
NM,NM,Reading,7,5,Level 5,1293,1400,1,1
NM,NM,Reading,8,1,Level 1,0,526,1,0
NM,NM,Reading,8,2,Level 2,527,678,1,0
NM,NM,Reading,8,3,Level 3,679,908,1,0
NM,NM,Reading,8,4,Level 4,909,1320,1,1
NM,NM,Reading,8,5,Level 5,1321,1400,1,1
NM,NM,Reading,9,1,Level 1,0,596,1,0
NM,NM,Reading,9,2,Level 2,597,825,1,0
NM,NM,Reading,9,3,Level 3,826,1035,1,0
NM,NM,Reading,9,4,Level 4,1036,1324,1,1
NM,NM,Reading,9,5,Level 5,1325,1400,1,1
NM,NM,Reading,10,1,Level 1,0,684,1,0
NM,NM,Reading,10,2,Level 2,685,900,1,0
NM,NM,Reading,10,3,Level 3,901,1075,1,0
NM,NM,Reading,10,4,Level 4,1076,1325,1,1
NM,NM,Reading,10,5,Level 5,1326,1400,1,1
NM,NM,Reading,11,1,Level 1,0,720,0,0
NM,NM,Reading,11,2,Level 2,721,916,0,0
NM,NM,Reading,11,3,Level 3,917,1119,0,0
NM,NM,Reading,11,4,Level 4,1120,1329,0,1
NM,NM,Reading,11,5,Level 5,1330,1400,0,1
NM,NM,Reading,12,1,Level 1,0,768,0,0
NM,NM,Reading,12,2,Level 2,769,960,0,0
NM,NM,Reading,12,3,Level 3,961,1183,0,0
NM,NM,Reading,12,4,Level 4,1184,1340,0,1
NM,NM,Reading,12,5,Level 5,1341,1400,0,1
NV,NV,Math,1,1,Level 1,0,336,0,0
NV,NV,Math,1,2,Level 2,337,417,0,0
NV,NV,Math,1,3,Level 3,418,498,0,1
NV,NV,Math,1,4,Level 4,499,1400,0,1
NV,NV,Math,2,1,Level 1,0,457,0,0
NV,NV,Math,2,2,Level 2,458,528,0,0
NV,NV,Math,2,3,Level 3,529,601,0,1
NV,NV,Math,2,4,Level 4,602,1400,0,1
NV,NV,Math,3,1,Level 1,0,546,1,0
NV,NV,Math,3,2,Level 2,547,620,1,0
NV,NV,Math,3,3,Level 3,621,686,1,1
NV,NV,Math,3,4,Level 4,687,1400,1,1
NV,NV,Math,4,1,Level 1,0,602,1,0
NV,NV,Math,4,2,Level 2,603,695,1,0
NV,NV,Math,4,3,Level 3,696,771,1,1
NV,NV,Math,4,4,Level 4,772,1400,1,1
NV,NV,Math,5,1,Level 1,0,692,1,0
NV,NV,Math,5,2,Level 2,693,781,1,0
NV,NV,Math,5,3,Level 3,782,826,1,1
NV,NV,Math,5,4,Level 4,827,1400,1,1
NV,NV,Math,6,1,Level 1,0,716,1,0
NV,NV,Math,6,2,Level 2,717,807,1,0
NV,NV,Math,6,3,Level 3,808,859,1,1
NV,NV,Math,6,4,Level 4,860,1400,1,1
NV,NV,Math,7,1,Level 1,0,745,1,0
NV,NV,Math,7,2,Level 2,746,830,1,0
NV,NV,Math,7,3,Level 3,831,885,1,1
NV,NV,Math,7,4,Level 4,886,1400,1,1
NV,NV,Math,8,1,Level 1,0,783,1,0
NV,NV,Math,8,2,Level 2,784,851,1,0
NV,NV,Math,8,3,Level 3,852,891,1,1
NV,NV,Math,8,4,Level 4,892,1400,1,1
NV,NV,Math,9,1,Level 1,0,790,0,0
NV,NV,Math,9,2,Level 2,791,852,0,0
NV,NV,Math,9,3,Level 3,853,895,0,1
NV,NV,Math,9,4,Level 4,896,1400,0,1
NV,NV,Math,10,1,Level 1,0,796,0,0
NV,NV,Math,10,2,Level 2,797,858,0,0
NV,NV,Math,10,3,Level 3,859,900,0,1
NV,NV,Math,10,4,Level 4,901,1400,0,1
NV,NV,Math,11,1,Level 1,0,813,0,0
NV,NV,Math,11,2,Level 2,814,873,0,0
NV,NV,Math,11,3,Level 3,874,918,0,1
NV,NV,Math,11,4,Level 4,919,1400,0,1
NV,NV,Math,12,1,Level 1,0,826,0,0
NV,NV,Math,12,2,Level 2,827,890,0,0
NV,NV,Math,12,3,Level 3,891,925,0,1
NV,NV,Math,12,4,Level 4,926,1400,0,1
NV,NV,Reading,1,1,Level 1,0,90,0,0
NV,NV,Reading,1,2,Level 2,91,165,0,0
NV,NV,Reading,1,3,Level 3,166,248,0,1
NV,NV,Reading,1,4,Level 4,249,1400,0,1
NV,NV,Reading,2,1,Level 1,0,232,0,0
NV,NV,Reading,2,2,Level 2,233,337,0,0
NV,NV,Reading,2,3,Level 3,338,435,0,1
NV,NV,Reading,2,4,Level 4,436,1400,0,1
NV,NV,Reading,3,1,Level 1,0,332,1,0
NV,NV,Reading,3,2,Level 2,333,454,1,0
NV,NV,Reading,3,3,Level 3,455,561,1,1
NV,NV,Reading,3,4,Level 4,562,1400,1,1
NV,NV,Reading,4,1,Level 1,0,434,1,0
NV,NV,Reading,4,2,Level 2,435,530,1,0
NV,NV,Reading,4,3,Level 3,531,660,1,1
NV,NV,Reading,4,4,Level 4,661,1400,1,1
NV,NV,Reading,5,1,Level 1,0,483,1,0
NV,NV,Reading,5,2,Level 2,484,599,1,0
NV,NV,Reading,5,3,Level 3,600,852,1,1
NV,NV,Reading,5,4,Level 4,853,1400,1,1
NV,NV,Reading,6,1,Level 1,0,499,1,0
NV,NV,Reading,6,2,Level 2,500,691,1,0
NV,NV,Reading,6,3,Level 3,692,1015,1,1
NV,NV,Reading,6,4,Level 4,1016,1400,1,1
NV,NV,Reading,7,1,Level 1,0,576,1,0
NV,NV,Reading,7,2,Level 2,577,772,1,0
NV,NV,Reading,7,3,Level 3,773,1168,1,1
NV,NV,Reading,7,4,Level 4,1169,1400,1,1
NV,NV,Reading,8,1,Level 1,0,589,1,0
NV,NV,Reading,8,2,Level 2,590,857,1,0
NV,NV,Reading,8,3,Level 3,858,1249,1,1
NV,NV,Reading,8,4,Level 4,1250,1400,1,1
NV,NV,Reading,9,1,Level 1,0,661,0,0
NV,NV,Reading,9,2,Level 2,662,918,0,0
NV,NV,Reading,9,3,Level 3,919,1291,0,1
NV,NV,Reading,9,4,Level 4,1292,1400,0,1
NV,NV,Reading,10,1,Level 1,0,674,0,0
NV,NV,Reading,10,2,Level 2,675,957,0,0
NV,NV,Reading,10,3,Level 3,958,1314,0,1
NV,NV,Reading,10,4,Level 4,1315,1400,0,1
NV,NV,Reading,11,1,Level 1,0,715,0,0
NV,NV,Reading,11,2,Level 2,716,992,0,0
NV,NV,Reading,11,3,Level 3,993,1321,0,1
NV,NV,Reading,11,4,Level 4,1322,1400,0,1
NV,NV,Reading,12,1,Level 1,0,761,0,0
NV,NV,Reading,12,2,Level 2,762,1079,0,0
NV,NV,Reading,12,3,Level 3,1080,1332,0,1
NV,NV,Reading,12,4,Level 4,1333,1400,0,1
NY,NY,Math,1,1,Level 1,0,364,0,0
NY,NY,Math,1,2,Level 2,365,440,0,0
NY,NY,Math,1,3,Level 3,441,487,0,1
NY,NY,Math,1,4,Level 4,488,1400,0,1
NY,NY,Math,2,1,Level 1,0,482,0,0
NY,NY,Math,2,2,Level 2,483,549,0,0
NY,NY,Math,2,3,Level 3,550,594,0,1
NY,NY,Math,2,4,Level 4,595,1400,0,1
NY,NY,Math,3,1,Level 1,0,573,1,0
NY,NY,Math,3,2,Level 2,574,640,1,0
NY,NY,Math,3,3,Level 3,641,681,1,1
NY,NY,Math,3,4,Level 4,682,1400,1,1
NY,NY,Math,4,1,Level 1,0,638,1,0
NY,NY,Math,4,2,Level 2,639,709,1,0
NY,NY,Math,4,3,Level 3,710,757,1,1
NY,NY,Math,4,4,Level 4,758,1400,1,1
NY,NY,Math,5,1,Level 1,0,720,1,0
NY,NY,Math,5,2,Level 2,721,780,1,0
NY,NY,Math,5,3,Level 3,781,832,1,1
NY,NY,Math,5,4,Level 4,833,1400,1,1
NY,NY,Math,6,1,Level 1,0,733,1,0
NY,NY,Math,6,2,Level 2,734,821,1,0
NY,NY,Math,6,3,Level 3,822,862,1,1
NY,NY,Math,6,4,Level 4,863,1400,1,1
NY,NY,Math,7,1,Level 1,0,774,1,0
NY,NY,Math,7,2,Level 2,775,848,1,0
NY,NY,Math,7,3,Level 3,849,904,1,1
NY,NY,Math,7,4,Level 4,905,1400,1,1
NY,NY,Math,8,1,Level 1,0,775,1,0
NY,NY,Math,8,2,Level 2,776,873,1,0
NY,NY,Math,8,3,Level 3,874,924,1,1
NY,NY,Math,8,4,Level 4,925,1400,1,1
NY,NY,Math,9,1,Level 1,0,783,0,0
NY,NY,Math,9,2,Level 2,784,876,0,0
NY,NY,Math,9,3,Level 3,877,934,0,1
NY,NY,Math,9,4,Level 4,935,1400,0,1
NY,NY,Math,10,1,Level 1,0,787,0,0
NY,NY,Math,10,2,Level 2,788,880,0,0
NY,NY,Math,10,3,Level 3,881,940,0,1
NY,NY,Math,10,4,Level 4,941,1400,0,1
NY,NY,Math,11,1,Level 1,0,805,0,0
NY,NY,Math,11,2,Level 2,806,896,0,0
NY,NY,Math,11,3,Level 3,897,957,0,1
NY,NY,Math,11,4,Level 4,958,1400,0,1
NY,NY,Math,12,1,Level 1,0,819,0,0
NY,NY,Math,12,2,Level 2,820,906,0,0
NY,NY,Math,12,3,Level 3,907,969,0,1
NY,NY,Math,12,4,Level 4,970,1400,0,1
NY,NY,Reading,1,1,Level 1,0,123,0,0
NY,NY,Reading,1,2,Level 2,124,225,0,0
NY,NY,Reading,1,3,Level 3,226,359,0,1
NY,NY,Reading,1,4,Level 4,360,1400,0,1
NY,NY,Reading,2,1,Level 1,0,280,0,0
NY,NY,Reading,2,2,Level 2,281,384,0,0
NY,NY,Reading,2,3,Level 3,385,543,0,1
NY,NY,Reading,2,4,Level 4,544,1400,0,1
NY,NY,Reading,3,1,Level 1,0,377,1,0
NY,NY,Reading,3,2,Level 2,378,499,1,0
NY,NY,Reading,3,3,Level 3,500,701,1,1
NY,NY,Reading,3,4,Level 4,702,1400,1,1
NY,NY,Reading,4,1,Level 1,0,448,1,0
NY,NY,Reading,4,2,Level 2,449,612,1,0
NY,NY,Reading,4,3,Level 3,613,777,1,1
NY,NY,Reading,4,4,Level 4,778,1400,1,1
NY,NY,Reading,5,1,Level 1,0,540,1,0
NY,NY,Reading,5,2,Level 2,541,730,1,0
NY,NY,Reading,5,3,Level 3,731,932,1,1
NY,NY,Reading,5,4,Level 4,933,1400,1,1
NY,NY,Reading,6,1,Level 1,0,565,1,0
NY,NY,Reading,6,2,Level 2,566,834,1,0
NY,NY,Reading,6,3,Level 3,835,990,1,1
NY,NY,Reading,6,4,Level 4,991,1400,1,1
NY,NY,Reading,7,1,Level 1,0,660,1,0
NY,NY,Reading,7,2,Level 2,661,927,1,0
NY,NY,Reading,7,3,Level 3,928,1214,1,1
NY,NY,Reading,7,4,Level 4,1215,1400,1,1
NY,NY,Reading,8,1,Level 1,0,688,1,0
NY,NY,Reading,8,2,Level 2,689,988,1,0
NY,NY,Reading,8,3,Level 3,989,1239,1,1
NY,NY,Reading,8,4,Level 4,1240,1400,1,1
NY,NY,Reading,9,1,Level 1,0,803,0,0
