vchRegionCode,StateTest,Subject,Grade,iProficiencyLevel,vchProficiency,iMinSS,iMaxSS,MinRasch,MaxRasch,linked,ProfFlag
NJ,NJ,Reading,2,1,Level 1,0,208,-999.999,-1.795,0,0
NJ,NJ,Reading,3,1,Level 1,0,303,-999.999,-0.669,1,0
NJ,NJ,Reading,4,1,Level 1,0,334,-999.999,-0.342,1,0
NJ,NJ,Reading,5,1,Level 1,0,371,-999.999,0.0635,1,0
NJ,NJ,Reading,6,1,Level 1,0,416,-999.999,0.4795,1,0
NJ,NJ,Reading,7,1,Level 1,0,466,-999.999,0.9545,1,0
NJ,NJ,Reading,8,1,Level 1,0,526,-999.999,1.465,1,0
NJ,NJ,Reading,9,1,Level 1,0,596,-999.999,1.9835,1,0
NJ,NJ,Reading,10,1,Level 1,0,684,-999.999,2.5255,1,0
NJ,NJ,Reading,11,1,Level 1,0,720,-999.999,2.7025,0,0
NJ,NJ,Reading,12,1,Level 1,0,768,-999.999,2.867,0,0
NJ,NJ,Reading,1,2,Level 2,87,148,-3.679,-2.5145,0,0
NJ,NJ,Reading,2,2,Level 2,209,309,-1.795,-0.612,0,0
NJ,NJ,Reading,3,2,Level 2,304,412,-0.669,0.449,1,0
NJ,NJ,Reading,4,2,Level 2,335,441,-0.342,0.683,1,0
NJ,NJ,Reading,5,2,Level 2,372,507,0.0635,1.3065,1,0
NJ,NJ,Reading,6,2,Level 2,417,560,0.4795,1.7215,1,0
NJ,NJ,Reading,7,2,Level 2,467,614,0.9545,2.0955,1,0
NJ,NJ,Reading,8,2,Level 2,527,678,1.465,2.488,1,0
NJ,NJ,Reading,9,2,Level 2,597,825,1.9835,3.1095,1,0
NJ,NJ,Reading,10,2,Level 2,685,900,2.5255,3.4635,1,0
NJ,NJ,Reading,11,2,Level 2,721,916,2.7025,3.5895,0,0
NJ,NJ,Reading,12,2,Level 2,769,960,2.867,3.79,0,0
NJ,NJ,Reading,1,3,Level 3,149,225,-2.5145,-1.585,0,0
NJ,NJ,Reading,2,3,Level 3,310,396,-0.612,0.308,0,0
NJ,NJ,Reading,3,3,Level 3,413,513,0.449,1.351,1,0
NJ,NJ,Reading,4,3,Level 3,442,570,0.683,1.801,1,0
NJ,NJ,Reading,5,3,Level 3,508,662,1.3065,2.3975,1,0
NJ,NJ,Reading,6,3,Level 3,561,776,1.7215,2.903,1,0
NJ,NJ,Reading,7,3,Level 3,615,829,2.0955,3.124,1,0
NJ,NJ,Reading,8,3,Level 3,679,908,2.488,3.5315,1,0
NJ,NJ,Reading,9,3,Level 3,826,1035,3.1095,4.0355,1,0
NJ,NJ,Reading,10,3,Level 3,901,1075,3.4635,4.156,1,0
NJ,NJ,Reading,11,3,Level 3,917,1119,3.5895,4.2795,0,0
NJ,NJ,Reading,12,3,Level 3,961,1183,3.79,4.5145,0,0
NJ,NJ,Reading,1,4,Level 4,226,478,-1.585,1.0705,0,1
NJ,NJ,Reading,2,4,Level 4,397,679,0.308,2.4945,0,1
NJ,NJ,Reading,3,4,Level 4,514,923,1.351,3.634,1,1
NJ,NJ,Reading,4,4,Level 4,571,1019,1.801,3.999,1,1
NJ,NJ,Reading,5,4,Level 4,663,1178,2.3975,4.4885,1,1
NJ,NJ,Reading,6,4,Level 4,777,1251,2.903,4.8415,1,1
NJ,NJ,Reading,7,4,Level 4,830,1292,3.124,5.034,1,1
NJ,NJ,Reading,8,4,Level 4,909,1320,3.5315,5.3505,1,1
NJ,NJ,Reading,9,4,Level 4,1036,1324,4.0355,5.4365,1,1
NJ,NJ,Reading,10,4,Level 4,1076,1325,4.156,5.458,1,1
NJ,NJ,Reading,11,4,Level 4,1120,1329,4.2795,5.5715,0,1
NJ,NJ,Reading,12,4,Level 4,1184,1340,4.5145,5.845,0,1
NJ,NJ,Reading,1,5,Level 5,479,1400,1.0705,999.999,0,1
NJ,NJ,Reading,2,5,Level 5,680,1400,2.4945,999.999,0,1
NJ,NJ,Reading,3,5,Level 5,924,1400,3.634,999.999,1,1
NJ,NJ,Reading,4,5,Level 5,1020,1400,3.999,999.999,1,1
NJ,NJ,Reading,5,5,Level 5,1179,1400,4.4885,999.999,1,1
NJ,NJ,Reading,6,5,Level 5,1252,1400,4.8415,999.999,1,1
NJ,NJ,Reading,7,5,Level 5,1293,1400,5.034,999.999,1,1
NJ,NJ,Reading,8,5,Level 5,1321,1400,5.3505,999.999,1,1
NJ,NJ,Reading,9,5,Level 5,1325,1400,5.4365,999.999,1,1
NJ,NJ,Reading,10,5,Level 5,1326,1400,5.458,999.999,1,1
NJ,NJ,Reading,11,5,Level 5,1330,1400,5.5715,999.999,0,1
NJ,NJ,Reading,12,5,Level 5,1341,1400,5.845,999.999,0,1
NJ,NJ,Math,1,1,Level 1,0,303,-999.999,-4.499,0,0
NJ,NJ,Math,2,1,Level 1,0,424,-999.999,-2.963,0,0
NJ,NJ,Math,3,1,Level 1,0,503,-999.999,-1.96,1,0
NJ,NJ,Math,4,1,Level 1,0,561,-999.999,-1.223,1,0
NJ,NJ,Math,5,1,Level 1,0,613,-999.999,-0.563,1,0
NJ,NJ,Math,6,1,Level 1,0,649,-999.999,-0.106,1,0
NJ,NJ,Math,7,1,Level 1,0,686,-999.999,0.364,1,0
NJ,NJ,Math,8,1,Level 1,0,738,-999.999,1.024,1,0
NJ,NJ,Math,9,1,Level 1,0,747,-999.999,1.139,0,0
NJ,NJ,Math,10,1,Level 1,0,748,-999.999,1.151,0,0
NJ,NJ,Math,11,1,Level 1,0,766,-999.999,1.38,0,0
NJ,NJ,Math,12,1,Level 1,0,778,-999.999,1.532,0,0
NJ,NJ,Math,1,2,Level 2,304,384,-4.499,-3.47,0,0
NJ,NJ,Math,2,2,Level 2,425,498,-2.963,-2.023,0,0
NJ,NJ,Math,3,2,Level 2,504,588,-1.96,-0.88,1,0
NJ,NJ,Math,4,2,Level 2,562,661,-1.223,0.047,1,0
NJ,NJ,Math,5,2,Level 2,614,720,-0.563,0.796,1,0
NJ,NJ,Math,6,2,Level 2,650,756,-0.106,1.253,1,0
NJ,NJ,Math,7,2,Level 2,687,777,0.364,1.519,1,0
NJ,NJ,Math,8,2,Level 2,739,815,1.024,2.002,1,0
NJ,NJ,Math,9,2,Level 2,748,819,1.139,2.053,0,0
NJ,NJ,Math,10,2,Level 2,749,825,1.151,2.129,0,0
NJ,NJ,Math,11,2,Level 2,767,839,1.38,2.307,0,0
NJ,NJ,Math,12,2,Level 2,779,851,1.532,2.459,0,0
NJ,NJ,Math,7,3,Level 3,778,860,1.519,2.573,1,0
NJ,NJ,Math,8,3,Level 3,816,875,2.002,2.764,1,0
NJ,NJ,Math,9,3,Level 3,820,876,2.053,2.776,0,0
NJ,NJ,Math,10,3,Level 3,826,879,2.129,2.814,0,0
NJ,NJ,Math,11,3,Level 3,840,894,2.307,3.005,0,0
NJ,NJ,Math,12,3,Level 3,852,904,2.459,3.132,0,0
NJ,NJ,Math,1,3,Level 3,385,453,-3.47,-2.594,0,0
NJ,NJ,Math,2,3,Level 3,499,559,-2.023,-1.248,0,0
NJ,NJ,Math,3,3,Level 3,589,648,-0.88,-0.118,1,0
NJ,NJ,Math,4,3,Level 3,662,735,0.047,0.986,1,0
NJ,NJ,Math,5,3,Level 3,721,804,0.796,1.862,1,0
NJ,NJ,Math,6,3,Level 3,757,826,1.253,2.142,1,0
NJ,NJ,Math,1,4,Level 4,454,561,-2.594,-1.223,0,1
NJ,NJ,Math,2,4,Level 4,560,657,-1.248,-0.004,0,1
NJ,NJ,Math,3,4,Level 4,649,742,-0.118,1.075,1,1
NJ,NJ,Math,4,4,Level 4,736,850,0.986,2.446,1,1
NJ,NJ,Math,5,4,Level 4,805,901,1.862,3.094,1,1
NJ,NJ,Math,6,4,Level 4,827,925,2.142,3.399,1,1
NJ,NJ,Math,7,4,Level 4,861,960,2.573,3.843,1,1
NJ,NJ,Math,8,4,Level 4,876,1007,2.764,4.44,1,1
NJ,NJ,Math,9,4,Level 4,877,1008,2.776,4.452,0,1
NJ,NJ,Math,10,4,Level 4,880,1030,2.814,4.732,0,1
NJ,NJ,Math,11,4,Level 4,895,1036,3.005,4.808,0,1
NJ,NJ,Math,12,4,Level 4,905,1076,3.132,5.316,0,1
NJ,NJ,Math,7,5,Level 5,961,1400,3.843,999.999,1,1
NJ,NJ,Math,8,5,Level 5,1008,1400,4.44,999.999,1,1
NJ,NJ,Math,9,5,Level 5,1009,1400,4.452,999.999,0,1
NJ,NJ,Math,10,5,Level 5,1031,1400,4.732,999.999,0,1
NJ,NJ,Math,11,5,Level 5,1037,1400,4.808,999.999,0,1
NJ,NJ,Math,12,5,Level 5,1077,1400,5.316,999.999,0,1
NJ,NJ,Math,1,5,Level 5,562,1400,-1.223,999.999,0,1
NJ,NJ,Math,2,5,Level 5,658,1400,-0.004,999.999,0,1
NJ,NJ,Math,3,5,Level 5,743,1400,1.075,999.999,1,1
NJ,NJ,Math,4,5,Level 5,851,1400,2.446,999.999,1,1
NJ,NJ,Math,5,5,Level 5,902,1400,3.094,999.999,1,1
NJ,NJ,Math,6,5,Level 5,926,1400,3.399,999.999,1,1
NM,NM,Reading,1,1,Level 1,0,86,-999.999,-3.679,0,0
NM,NM,Reading,2,1,Level 1,0,208,-999.999,-1.795,0,0
NM,NM,Reading,3,1,Level 1,0,303,-999.999,-0.669,1,0
NM,NM,Reading,4,1,Level 1,0,334,-999.999,-0.342,1,0
NM,NM,Reading,5,1,Level 1,0,371,-999.999,0.0635,1,0
NM,NM,Reading,6,1,Level 1,0,416,-999.999,0.4795,1,0
NM,NM,Reading,7,1,Level 1,0,466,-999.999,0.9545,1,0
NM,NM,Reading,8,1,Level 1,0,526,-999.999,1.465,1,0
NM,NM,Reading,9,1,Level 1,0,596,-999.999,1.9835,1,0
NM,NM,Reading,10,1,Level 1,0,684,-999.999,2.5255,1,0
NM,NM,Reading,11,1,Level 1,0,720,-999.999,2.7025,0,0
NM,NM,Reading,12,1,Level 1,0,768,-999.999,2.867,0,0
NM,NM,Reading,7,2,Level 2,467,614,0.9545,2.0955,1,0
NM,NM,Reading,8,2,Level 2,527,678,1.465,2.488,1,0
NM,NM,Reading,9,2,Level 2,597,825,1.9835,3.1095,1,0
NM,NM,Reading,10,2,Level 2,685,900,2.5255,3.4635,1,0
NM,NM,Reading,11,2,Level 2,721,916,2.7025,3.5895,0,0
NM,NM,Reading,12,2,Level 2,769,960,2.867,3.79,0,0
NM,NM,Reading,1,2,Level 2,87,148,-3.679,-2.5145,0,0
NM,NM,Reading,2,2,Level 2,209,309,-1.795,-0.612,0,0
NM,NM,Reading,3,2,Level 2,304,412,-0.669,0.449,1,0
NM,NM,Reading,4,2,Level 2,335,441,-0.342,0.683,1,0
NM,NM,Reading,5,2,Level 2,372,507,0.0635,1.3065,1,0
NM,NM,Reading,6,2,Level 2,417,560,0.4795,1.7215,1,0
NM,NM,Reading,1,3,Level 3,149,225,-2.5145,-1.585,0,0
NM,NM,Reading,2,3,Level 3,310,396,-0.612,0.308,0,0
NM,NM,Reading,3,3,Level 3,413,513,0.449,1.351,1,0
NM,NM,Reading,4,3,Level 3,442,570,0.683,1.801,1,0
NM,NM,Reading,5,3,Level 3,508,662,1.3065,2.3975,1,0
NM,NM,Reading,6,3,Level 3,561,776,1.7215,2.903,1,0
NM,NM,Reading,7,3,Level 3,615,829,2.0955,3.124,1,0
NM,NM,Reading,8,3,Level 3,679,908,2.488,3.5315,1,0
NM,NM,Reading,9,3,Level 3,826,1035,3.1095,4.0355,1,0
NM,NM,Reading,10,3,Level 3,901,1075,3.4635,4.156,1,0
NM,NM,Reading,11,3,Level 3,917,1119,3.5895,4.2795,0,0
NM,NM,Reading,12,3,Level 3,961,1183,3.79,4.5145,0,0
NM,NM,Reading,7,4,Level 4,830,1292,3.124,5.034,1,1
NM,NM,Reading,8,4,Level 4,909,1320,3.5315,5.3505,1,1
NM,NM,Reading,9,4,Level 4,1036,1324,4.0355,5.4365,1,1
NM,NM,Reading,10,4,Level 4,1076,1325,4.156,5.458,1,1
NM,NM,Reading,11,4,Level 4,1120,1329,4.2795,5.5715,0,1
NM,NM,Reading,12,4,Level 4,1184,1340,4.5145,5.845,0,1
NM,NM,Reading,1,4,Level 4,226,478,-1.585,1.0705,0,1
NM,NM,Reading,2,4,Level 4,397,679,0.308,2.4945,0,1
NM,NM,Reading,3,4,Level 4,514,923,1.351,3.634,1,1
NM,NM,Reading,4,4,Level 4,571,1019,1.801,3.999,1,1
NM,NM,Reading,5,4,Level 4,663,1178,2.3975,4.4885,1,1
NM,NM,Reading,6,4,Level 4,777,1251,2.903,4.8415,1,1
NM,NM,Reading,1,5,Level 5,479,1400,1.0705,999.999,0,1
NM,NM,Reading,2,5,Level 5,680,1400,2.4945,999.999,0,1
NM,NM,Reading,3,5,Level 5,924,1400,3.634,999.999,1,1
NM,NM,Reading,4,5,Level 5,1020,1400,3.999,999.999,1,1
NM,NM,Reading,5,5,Level 5,1179,1400,4.4885,999.999,1,1
NM,NM,Reading,6,5,Level 5,1252,1400,4.8415,999.999,1,1
NM,NM,Reading,7,5,Level 5,1293,1400,5.034,999.999,1,1
NM,NM,Reading,8,5,Level 5,1321,1400,5.3505,999.999,1,1
NM,NM,Reading,9,5,Level 5,1325,1400,5.4365,999.999,1,1
NM,NM,Reading,10,5,Level 5,1326,1400,5.458,999.999,1,1
NM,NM,Reading,11,5,Level 5,1330,1400,5.5715,999.999,0,1
NM,NM,Reading,12,5,Level 5,1341,1400,5.845,999.999,0,1
NM,NM,Math,1,1,Level 1,0,303,-999.999,-4.499,0,0
NM,NM,Math,2,1,Level 1,0,424,-999.999,-2.963,0,0
NM,NM,Math,3,1,Level 1,0,503,-999.999,-1.96,1,0
NM,NM,Math,4,1,Level 1,0,561,-999.999,-1.223,1,0
NM,NM,Math,5,1,Level 1,0,613,-999.999,-0.563,1,0
NM,NM,Math,6,1,Level 1,0,649,-999.999,-0.106,1,0
NM,NM,Math,7,1,Level 1,0,686,-999.999,0.364,1,0
NM,NM,Math,8,1,Level 1,0,738,-999.999,1.024,1,0
NM,NM,Math,9,1,Level 1,0,747,-999.999,1.139,0,0
NM,NM,Math,10,1,Level 1,0,748,-999.999,1.151,0,0
NM,NM,Math,11,1,Level 1,0,766,-999.999,1.38,0,0
NM,NM,Math,12,1,Level 1,0,778,-999.999,1.532,0,0
NM,NM,Math,1,2,Level 2,304,384,-4.499,-3.47,0,0
NM,NM,Math,2,2,Level 2,425,498,-2.963,-2.023,0,0
NM,NM,Math,3,2,Level 2,504,588,-1.96,-0.88,1,0
NM,NM,Math,4,2,Level 2,562,661,-1.223,0.047,1,0
NM,NM,Math,5,2,Level 2,614,720,-0.563,0.796,1,0
NM,NM,Math,6,2,Level 2,650,756,-0.106,1.253,1,0
NM,NM,Math,7,2,Level 2,687,777,0.364,1.519,1,0
NM,NM,Math,8,2,Level 2,739,815,1.024,2.002,1,0
NM,NM,Math,9,2,Level 2,748,819,1.139,2.053,0,0
NM,NM,Math,10,2,Level 2,749,825,1.151,2.129,0,0
NM,NM,Math,11,2,Level 2,767,839,1.38,2.307,0,0
NM,NM,Math,12,2,Level 2,779,851,1.532,2.459,0,0
NM,NM,Math,1,3,Level 3,385,453,-3.47,-2.594,0,0
NM,NM,Math,2,3,Level 3,499,559,-2.023,-1.248,0,0
NM,NM,Math,3,3,Level 3,589,648,-0.88,-0.118,1,0
NM,NM,Math,4,3,Level 3,662,735,0.047,0.986,1,0
NM,NM,Math,5,3,Level 3,721,804,0.796,1.862,1,0
NM,NM,Math,6,3,Level 3,757,826,1.253,2.142,1,0
NM,NM,Math,7,3,Level 3,778,860,1.519,2.573,1,0
NM,NM,Math,8,3,Level 3,816,875,2.002,2.764,1,0
NM,NM,Math,9,3,Level 3,820,876,2.053,2.776,0,0
NM,NM,Math,10,3,Level 3,826,879,2.129,2.814,0,0
NM,NM,Math,11,3,Level 3,840,894,2.307,3.005,0,0
NM,NM,Math,12,3,Level 3,852,904,2.459,3.132,0,0
NM,NM,Math,1,4,Level 4,454,561,-2.594,-1.223,0,1
NM,NM,Math,2,4,Level 4,560,657,-1.248,-0.004,0,1
NM,NM,Math,3,4,Level 4,649,742,-0.118,1.075,1,1
NM,NM,Math,4,4,Level 4,736,850,0.986,2.446,1,1
NM,NM,Math,5,4,Level 4,805,901,1.862,3.094,1,1
NM,NM,Math,6,4,Level 4,827,925,2.142,3.399,1,1
NM,NM,Math,7,4,Level 4,861,960,2.573,3.843,1,1
NM,NM,Math,8,4,Level 4,876,1007,2.764,4.44,1,1
NM,NM,Math,9,4,Level 4,877,1008,2.776,4.452,0,1
NM,NM,Math,10,4,Level 4,880,1030,2.814,4.732,0,1
NM,NM,Math,11,4,Level 4,895,1036,3.005,4.808,0,1
NM,NM,Math,12,4,Level 4,905,1076,3.132,5.316,0,1
NM,NM,Math,7,5,Level 5,961,1400,3.843,999.999,1,1
NM,NM,Math,8,5,Level 5,1008,1400,4.44,999.999,1,1
NM,NM,Math,9,5,Level 5,1009,1400,4.452,999.999,0,1
NM,NM,Math,10,5,Level 5,1031,1400,4.732,999.999,0,1
NM,NM,Math,11,5,Level 5,1037,1400,4.808,999.999,0,1
NM,NM,Math,12,5,Level 5,1077,1400,5.316,999.999,0,1
NM,NM,Math,1,5,Level 5,562,1400,-1.223,999.999,0,1
NM,NM,Math,2,5,Level 5,658,1400,-0.004,999.999,0,1
NM,NM,Math,3,5,Level 5,743,1400,1.075,999.999,1,1
NM,NM,Math,4,5,Level 5,851,1400,2.446,999.999,1,1
NM,NM,Math,5,5,Level 5,902,1400,3.094,999.999,1,1
NM,NM,Math,6,5,Level 5,926,1400,3.399,999.999,1,1
NV,NV,Reading,1,1,Level 1,0,90,-999.999,-3.4325,0,0
NV,NV,Reading,2,1,Level 1,0,232,-999.999,-1.499,0,0
NV,NV,Reading,3,1,Level 1,0,332,-999.999,-0.362,1,0
NV,NV,Reading,4,1,Level 1,0,434,-999.999,0.628,1,0
NV,NV,Reading,5,1,Level 1,0,483,-999.999,1.1095,1,0
NV,NV,Reading,6,1,Level 1,0,499,-999.999,1.245,1,0
NV,NV,Reading,7,1,Level 1,0,576,-999.999,1.8405,1,0
NV,NV,Reading,8,1,Level 1,0,589,-999.999,1.937,1,0
NV,NV,Reading,9,1,Level 1,0,661,-999.999,2.3925,0,0
NV,NV,Reading,10,1,Level 1,0,674,-999.999,2.4625,0,0
NV,NV,Reading,11,1,Level 1,0,715,-999.999,2.6765,0,0
NV,NV,Reading,12,1,Level 1,0,761,-999.999,2.8465,0,0
NV,NV,Reading,1,2,Level 2,91,165,-3.4325,-2.3095,0,0
NV,NV,Reading,2,2,Level 2,233,337,-1.499,-0.3105,0,0
NV,NV,Reading,3,2,Level 2,333,454,-0.362,0.816,1,0
NV,NV,Reading,4,2,Level 2,435,530,0.628,1.4965,1,0
NV,NV,Reading,5,2,Level 2,484,599,1.1095,1.999,1,0
NV,NV,Reading,6,2,Level 2,500,691,1.245,2.5595,1,0
NV,NV,Reading,7,2,Level 2,577,772,1.8405,2.885,1,0
NV,NV,Reading,8,2,Level 2,590,857,1.937,3.2605,1,0
NV,NV,Reading,9,2,Level 2,662,918,2.3925,3.602,0,0
NV,NV,Reading,10,2,Level 2,675,957,2.4625,3.778,0,0
NV,NV,Reading,11,2,Level 2,716,992,2.6765,3.941,0,0
NV,NV,Reading,12,2,Level 2,762,1079,2.8465,4.163,0,0
NV,NV,Reading,1,3,Level 3,166,248,-2.3095,-1.307,0,1
NV,NV,Reading,2,3,Level 3,338,435,-0.3105,0.6355,0,1
NV,NV,Reading,3,3,Level 3,455,561,0.816,1.731,1,1
NV,NV,Reading,4,3,Level 3,531,660,1.4965,2.3875,1,1
NV,NV,Reading,5,3,Level 3,600,852,1.999,3.23,1,1
NV,NV,Reading,6,3,Level 3,692,1015,2.5595,3.99,1,1
NV,NV,Reading,7,3,Level 3,773,1168,2.885,4.4395,1,1
NV,NV,Reading,8,3,Level 3,858,1249,3.2605,4.828,1,1
NV,NV,Reading,9,3,Level 3,919,1291,3.602,5.0255,0,1
NV,NV,Reading,10,3,Level 3,958,1314,3.778,5.2345,0,1
NV,NV,Reading,11,3,Level 3,993,1321,3.941,5.372,0,1
NV,NV,Reading,12,3,Level 3,1080,1332,4.163,5.654,0,1
NV,NV,Reading,1,4,Level 4,249,1400,-1.307,999.999,0,1
NV,NV,Reading,2,4,Level 4,436,1400,0.6355,999.999,0,1
NV,NV,Reading,3,4,Level 4,562,1400,1.731,999.999,1,1
NV,NV,Reading,4,4,Level 4,661,1400,2.3875,999.999,1,1
NV,NV,Reading,5,4,Level 4,853,1400,3.23,999.999,1,1
NV,NV,Reading,6,4,Level 4,1016,1400,3.99,999.999,1,1
NV,NV,Reading,7,4,Level 4,1169,1400,4.4395,999.999,1,1
NV,NV,Reading,8,4,Level 4,1250,1400,4.828,999.999,1,1
NV,NV,Reading,9,4,Level 4,1292,1400,5.0255,999.999,0,1
NV,NV,Reading,10,4,Level 4,1315,1400,5.2345,999.999,0,1
NV,NV,Reading,11,4,Level 4,1322,1400,5.372,999.999,0,1
NV,NV,Reading,12,4,Level 4,1333,1400,5.654,999.999,0,1
NV,NV,Math,1,1,Level 1,0,336,-999.999,-4.08,0,0
NV,NV,Math,2,1,Level 1,0,457,-999.999,-2.544,0,0
NV,NV,Math,3,1,Level 1,0,546,-999.999,-1.414,1,0
NV,NV,Math,4,1,Level 1,0,602,-999.999,-0.703,1,0
NV,NV,Math,5,1,Level 1,0,692,-999.999,0.44,1,0
NV,NV,Math,6,1,Level 1,0,716,-999.999,0.745,1,0
NV,NV,Math,7,1,Level 1,0,745,-999.999,1.113,1,0
NV,NV,Math,8,1,Level 1,0,783,-999.999,1.596,1,0
NV,NV,Math,9,1,Level 1,0,790,-999.999,1.684,0,0
NV,NV,Math,10,1,Level 1,0,796,-999.999,1.761,0,0
NV,NV,Math,11,1,Level 1,0,813,-999.999,1.977,0,0
NV,NV,Math,12,1,Level 1,0,826,-999.999,2.142,0,0
NV,NV,Math,1,2,Level 2,337,417,-4.08,-3.051,0,0
NV,NV,Math,2,2,Level 2,458,528,-2.544,-1.642,0,0
NV,NV,Math,3,2,Level 2,547,620,-1.414,-0.474,1,0
NV,NV,Math,4,2,Level 2,603,695,-0.703,0.478,1,0
NV,NV,Math,5,2,Level 2,693,781,0.44,1.57,1,0
NV,NV,Math,6,2,Level 2,717,807,0.745,1.9,1,0
NV,NV,Math,7,2,Level 2,746,830,1.113,2.192,1,0
NV,NV,Math,8,2,Level 2,784,851,1.596,2.459,1,0
NV,NV,Math,9,2,Level 2,791,852,1.684,2.472,0,0
NV,NV,Math,10,2,Level 2,797,858,1.761,2.548,0,0
NV,NV,Math,11,2,Level 2,814,873,1.977,2.738,0,0
NV,NV,Math,12,2,Level 2,827,890,2.142,2.954,0,0
NV,NV,Math,1,3,Level 3,418,498,-3.051,-2.023,0,1
NV,NV,Math,2,3,Level 3,529,601,-1.642,-0.715,0,1
NV,NV,Math,3,3,Level 3,621,686,-0.474,0.364,1,1
NV,NV,Math,4,3,Level 3,696,771,0.478,1.443,1,1
NV,NV,Math,5,3,Level 3,782,826,1.57,2.142,1,1
NV,NV,Math,6,3,Level 3,808,859,1.9,2.561,1,1
NV,NV,Math,7,3,Level 3,831,885,2.192,2.891,1,1
NV,NV,Math,8,3,Level 3,852,891,2.459,2.967,1,1
NV,NV,Math,9,3,Level 3,853,895,2.472,3.018,0,1
NV,NV,Math,10,3,Level 3,859,900,2.548,3.081,0,1
NV,NV,Math,11,3,Level 3,874,918,2.738,3.31,0,1
NV,NV,Math,12,3,Level 3,891,925,2.954,3.399,0,1
NV,NV,Math,7,4,Level 4,886,1400,2.891,999.999,1,1
NV,NV,Math,8,4,Level 4,892,1400,2.967,999.999,1,1
NV,NV,Math,9,4,Level 4,896,1400,3.018,999.999,0,1
NV,NV,Math,10,4,Level 4,901,1400,3.081,999.999,0,1
NV,NV,Math,11,4,Level 4,919,1400,3.31,999.999,0,1
NV,NV,Math,12,4,Level 4,926,1400,3.399,999.999,0,1
NV,NV,Math,1,4,Level 4,499,1400,-2.023,999.999,0,1
NV,NV,Math,2,4,Level 4,602,1400,-0.715,999.999,0,1
NV,NV,Math,3,4,Level 4,687,1400,0.364,999.999,1,1
NV,NV,Math,4,4,Level 4,772,1400,1.443,999.999,1,1
NV,NV,Math,5,4,Level 4,827,1400,2.142,999.999,1,1
NV,NV,Math,6,4,Level 4,860,1400,2.561,999.999,1,1
NY,NY,Reading,1,1,Level 1,0,123,-999.999,-2.789,0,0
NY,NY,Reading,2,1,Level 1,0,280,-999.999,-0.926,0,0
NY,NY,Reading,3,1,Level 1,0,377,-999.999,0.141,1,0
NY,NY,Reading,4,1,Level 1,0,448,-999.999,0.75,1,0
NY,NY,Reading,5,1,Level 1,0,540,-999.999,1.564,1,0
NY,NY,Reading,6,1,Level 1,0,565,-999.999,1.762,1,0
NY,NY,Reading,7,1,Level 1,0,660,-999.999,2.3875,1,0
NY,NY,Reading,8,1,Level 1,0,688,-999.999,2.5445,1,0
NY,NY,Reading,9,1,Level 1,0,803,-999.999,3.0255,0,0
NY,NY,Reading,10,1,Level 1,0,843,-999.999,3.1825,0,0
NY,NY,Reading,11,1,Level 1,0,881,-999.999,3.3565,0,0
NY,NY,Reading,12,1,Level 1,0,907,-999.999,3.5225,0,0
NY,NY,Reading,7,2,Level 2,661,927,2.3875,3.6505,1,0
NY,NY,Reading,8,2,Level 2,689,988,2.5445,3.928,1,0
NY,NY,Reading,9,2,Level 2,804,1124,3.0255,4.2925,0,0
NY,NY,Reading,10,2,Level 2,844,1175,3.1825,4.4735,0,0
NY,NY,Reading,11,2,Level 2,882,1212,3.3565,4.6345,0,0
NY,NY,Reading,12,2,Level 2,908,1255,3.5225,4.8685,0,0
NY,NY,Reading,1,2,Level 2,124,225,-2.789,-1.585,0,0
NY,NY,Reading,2,2,Level 2,281,384,-0.926,0.2025,0,0
NY,NY,Reading,3,2,Level 2,378,499,0.141,1.245,1,0
NY,NY,Reading,4,2,Level 2,449,612,0.75,2.0815,1,0
NY,NY,Reading,5,2,Level 2,541,730,1.564,2.7535,1,0
NY,NY,Reading,6,2,Level 2,566,834,1.762,3.145,1,0
NY,NY,Reading,1,3,Level 3,226,359,-1.585,-0.0895,0,1
NY,NY,Reading,2,3,Level 3,385,543,0.2025,1.5825,0,1
NY,NY,Reading,3,3,Level 3,500,701,1.245,2.6075,1,1
NY,NY,Reading,4,3,Level 3,613,777,2.0815,2.907,1,1
NY,NY,Reading,5,3,Level 3,731,932,2.7535,3.67,1,1
NY,NY,Reading,6,3,Level 3,835,990,3.145,3.936,1,1
NY,NY,Reading,7,3,Level 3,928,1214,3.6505,4.645,1,1
NY,NY,Reading,8,3,Level 3,989,1239,3.928,4.791,1,1
NY,NY,Reading,9,3,Level 3,1125,1300,4.2925,5.102,0,1
NY,NY,Reading,10,3,Level 3,1176,1317,4.4735,5.2915,0,1
NY,NY,Reading,11,3,Level 3,1213,1324,4.6345,5.4365,0,1
NY,NY,Reading,12,3,Level 3,1256,1334,4.8685,5.699,0,1
NY,NY,Reading,7,4,Level 4,1215,1400,4.645,999.999,1,1
NY,NY,Reading,8,4,Level 4,1240,1400,4.791,999.999,1,1
NY,NY,Reading,9,4,Level 4,1301,1400,5.102,999.999,0,1
NY,NY,Reading,10,4,Level 4,1318,1400,5.2915,999.999,0,1
NY,NY,Reading,11,4,Level 4,1325,1400,5.4365,999.999,0,1
NY,NY,Reading,12,4,Level 4,1335,1400,5.699,999.999,0,1
NY,NY,Reading,1,4,Level 4,360,1400,-0.0895,999.999,0,1
NY,NY,Reading,2,4,Level 4,544,1400,1.5825,999.999,0,1
